event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit,event_id
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1.nc,2024-01-27 23:15:28+00:00,2024-01-27 23:16:20+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240115-231554-00081W_00039N-PP-ac8a-v3_0_1.png,140435646,77,11927.0,ASCENDING,"[52299, 52124]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1.nc,2024-01-27 23:15:28+00:00,2024-01-27 23:16:20+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230613-231554-00081W_00039N-PP-46dd-v3_0_1.png,140490694,77,11927.0,ASCENDING,"[52299, 48974]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230613-231619-00082W_00040N-PP-91aa-v3_0_1.png,143447147,77,11928.0,ASCENDING,"[52299, 48974]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230707-231619-00082W_00040N-PP-2d23-v3_0_1.png,143262653,77,11928.0,ASCENDING,"[52299, 49324]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20230719-231619-00082W_00040N-PP-b679-v3_0_1.png,142903460,77,11928.0,ASCENDING,"[52299, 49499]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20231222-231619-00082W_00040N-PP-22ef-v3_0_1.png,140316152,77,11928.0,ASCENDING,"[52299, 51774]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240103-231619-00082W_00040N-PP-5f98-v3_0_1.png,140790392,77,11928.0,ASCENDING,"[52299, 51949]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1,S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1.nc,2024-01-27 23:15:53+00:00,2024-01-27 23:16:46+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1/S1-GUNW-A-R-077-tops-20240127_20240115-231619-00082W_00040N-PP-9af0-v3_0_1.png,143997427,77,11928.0,ASCENDING,"[52299, 52124]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240127-231553-00081W_00039N-PP-28ea-v3_0_1.png,138844538,77,11927.0,ASCENDING,"[52649, 52299]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240115-231553-00081W_00039N-PP-3bd1-v3_0_1.png,140247120,77,11927.0,ASCENDING,"[52649, 52124]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230812-231553-00081W_00039N-PP-7203-v3_0_1.png,139587829,77,11927.0,ASCENDING,"[52649, 49849]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230824-231553-00081W_00039N-PP-10e5-v3_0_1.png,139517549,77,11927.0,ASCENDING,"[52649, 50024]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20230719-231553-00081W_00039N-PP-c418-v3_0_1.png,139062298,77,11927.0,ASCENDING,"[52649, 49499]",2024-12-02_marguerite_westmoreland_county
2024-12-02,"Marguerite, Westmoreland County",40.2636,-79.4633,Mine Subsidence,Fatal collapse into the abandoned H.C. Frick Marguerite Mine.,ARIA_S1_GUNW,S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1,S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1.nc,2024-02-20 23:15:27+00:00,2024-02-20 23:16:19+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1/S1-GUNW-A-R-077-tops-20240220_20240103-231553-00081W_00039N-PP-1945-v3_0_1.png,139499309,77,11927.0,ASCENDING,"[52649, 51949]",2024-12-02_marguerite_westmoreland_county
