event_id,dataset,category,detail
2018-03-01_west_whiteland_chester,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2018-03-01_west_whiteland_chester/manifest_sentinel1_slc.csv
2018-07-26_codorus_creek_york,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2018-07-26_codorus_creek_york/manifest_sentinel1_slc.csv
2018-08-10_tanger_outlets_lancaster,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2018-08-10_tanger_outlets_lancaster/manifest_sentinel1_slc.csv
2020-08-28_packer_twp_carbon_county,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2020-08-28_packer_twp_carbon_county/manifest_sentinel1_slc.csv
2023-08-16_eisenhower_parking_deck_penn_state,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2023-08-16_eisenhower_parking_deck_penn_state/manifest_sentinel1_slc.csv
2023-10-30_130_sickler_hill_rd_luzerne,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2023-10-30_130_sickler_hill_rd_luzerne/manifest_sentinel1_slc.csv
2024-12-02_marguerite_westmoreland_county,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2024-12-02_marguerite_westmoreland_county/manifest_sentinel1_slc.csv
2024-12-16_park_place_schuylkill_county,SENTINEL1_SLC,manifest_missing,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery/2024-12-16_park_place_schuylkill_county/manifest_sentinel1_slc.csv
