date,displacement_mm,displacement_lo_mm,displacement_hi_mm,n_points,smoothed_mm,velocity_mm_per_day,changepoint,velocity_risk_z,cum_settlement_mm,risk_score
2022-08-25,6.76276535,3.0747987,8.6655021,46,8.9332461,-0.15308708333333332,False,1.3136436612014712,9.14543865,1.2539813207184562
2022-09-06,8.9332461,8.2585216,9.891212,46,8.4061474,-0.04392489166666665,False,0.41692549982613597,8.61833995,0.6480539476994883
2022-09-18,8.4061474,7.2894394,10.4247481,51,8.9332461,0.04392489166666665,False,-0.30472084113811476,9.14543865,0.20204439419772532
2022-09-30,9.7547174,6.4800084,10.629147300000001,51,8.4061474,-0.04392489166666665,False,0.41692549982613597,8.61833995,0.6480539476994883
2022-10-12,8.2085729,4.55204025,9.340316099999999,46,8.8353157,0.03576402500000005,False,-0.23768300284600274,9.04750825,0.2413345340875982
2022-10-24,8.8353157,5.0905049,10.6940269,51,8.2085729,-0.05222856666666672,False,0.48513644415561025,8.42076545,0.6837471771386466
2022-11-05,7.1895123,5.071792800000001,7.9135299,46,8.8353157,0.05222856666666672,False,-0.372931785467589,9.04750825,0.15342282538356714
2022-11-17,9.3825459,7.3625222,10.8081996,51,7.1895123,-0.13715028333333343,False,1.1827300383067954,7.40170485,1.092599112086917
2022-11-29,7.0199370000000005,3.874816,7.355988,51,7.6621175,0.03938376666666669,False,-0.267417547768832,7.87431005,0.1706796586377592
2023-03-29,7.6621175,5.079599460000001,9.435415250000004,48,7.6621175,0.0,False,0.05610232934401061,7.87431005,0.3809675787611069
2023-04-10,8.8419616,4.9501359,9.9087358,51,8.8419616,0.09832034166666663,False,-0.7515549250499572,9.054154149999999,-0.09239145721997227
2023-04-22,11.3996118,9.216576799999999,13.242662000000001,51,9.110182499999999,0.02235174166666661,False,-0.12750714555617199,9.322375049999998,0.32497426382598815
2023-05-04,9.110182499999999,5.6288615,9.9954009,51,9.110182499999999,0.0,False,0.05610232934401061,9.322375049999998,0.4443204225111068
2023-05-16,6.8832933999999995,5.035012999999999,7.4317455,51,9.110182499999999,0.0,False,0.05610232934401061,9.322375049999998,0.4443204225111068
2023-05-28,9.3864799,6.5658391,10.8742118,51,9.3864799,0.023024783333333392,False,-0.13303587923811694,9.598672449999999,0.3334685981827239
2023-06-09,10.0667253,9.28092,12.9456073,46,10.0667253,0.056687116666666704,False,-0.4095567624615313,10.27891785,0.18349076033750455
2023-06-21,12.183845,9.737283,13.8040483,51,10.0667253,0.0,False,0.05610232934401061,10.27891785,0.4861691700111068
2023-07-15,2.0587444,0.5126372,3.808707,51,12.044295700000001,0.08239876666666672,False,-0.6207663686622693,12.25648825,0.1327232213070249
2023-08-08,12.044295700000001,10.3791058,14.2701268,51,9.728193300000001,-0.09650426666666667,False,0.8488413468461028,9.94038585,0.9866387563874668
2023-08-20,9.728193300000001,9.192407099999999,10.7466877,41,10.7429624,0.08456409166666656,False,-0.6385535367571439,10.955154949999999,0.06422823017035634
2023-09-01,10.7429624,10.1508498,11.6612613,41,9.9147409,-0.06901845833333331,False,0.6230578302615079,10.12693345,0.8480409281074801
2023-09-13,9.9147409,8.700408,10.8997524,51,9.9147409,0.0,False,0.05610232934401061,10.12693345,0.47951985251110685
2023-09-25,8.4168911,8.036878699999999,9.2246234,37,9.494304699999999,-0.035036350000000084,False,0.3439101396638945,9.706497249999998,0.6482008454690313
2023-10-07,9.494304699999999,7.645091440000001,10.181158799999999,43,8.4168911,-0.08978446666666651,False,0.79364122115414,8.62908365,0.8933892034376911
