threshold,consecutive,min_persistence_days,cooldown_days,selector_score_f1,selector_score_recall,selector_score_precision,selector_false_alarms_per_year,selector_min_recall,selector_std_f1,test_f1,test_recall,test_precision,test_false_alarms_per_year,test_median_lead_days,test_events_with_alert
0.3,3,14,0,0.11346289899656359,0.7474489795721647,0.06217804398220788,46.7908719565078,0.0,0.06176352078167168,0.08407437340208043,0.9811320754531863,0.043918918918881826,47.77922077922078,340.03668981481485,2
0.3,3,14,10,0.012107597065690109,0.009185674269535758,0.018067914966586596,2.4715738865505297,0.0,0.012254397614216575,0.03603603553640128,0.03773584905589178,0.03448275862009513,2.3636363636363633,340.03668981481485,2
0.3,3,14,20,0.010504549100012235,0.006734693877414939,0.024305555553747107,1.282293392367494,0.0,0.014861891616846713,0.0,0.0,0.0,1.3084415584415583,340.03668981481485,2
0.3,3,14,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.03668981481485,2
0.3,3,21,0,0.11197354332475001,0.7079831932583743,0.061773882865956954,44.73212362773352,0.0,0.0606782189614573,0.08602150529236953,0.9811320754531863,0.044982698961898805,46.59740259740259,340.03668981481485,2
0.3,3,21,10,0.012800336807772053,0.009849354375694843,0.018945884200030943,2.3815865732721577,0.0,0.013024799268139547,0.03636363586363637,0.03773584905589178,0.03508771929763004,2.321428571428571,340.03668981481485,2
0.3,3,21,20,0.019196329730727265,0.013720821661517493,0.03782051281762847,1.2354249562998025,0.0,0.02187247735441005,0.0,0.0,0.0,1.2662337662337662,340.03668981481485,2
0.3,3,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.03668981481485,2
0.3,4,0,0,0.11560378446890318,0.8333333333121461,0.06262257101157774,51.369882251955225,0.0,0.06580621978680623,0.08006042288374854,0.9999999999811321,0.04169944925252423,51.40909090909091,334.0366956018519,2
0.3,4,0,10,0.02417245358206167,0.019103055856112206,0.03374999999885226,2.4861065826435094,0.0,0.018723356247637525,0.03571428521508292,0.03773584905589178,0.033898305084171215,2.405844155844156,334.0366956018519,2
0.3,4,0,20,0.02490057164990009,0.017853889522706456,0.04545940170628299,1.2506816263437066,0.0,0.020586679522764682,0.0,0.0,0.0,1.2662337662337662,334.0366956018519,2
0.3,4,0,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8772312093917219,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.3,4,7,0,0.11307135467363438,0.7850140055819,0.061527248646334014,49.31214734752448,0.0,0.06232976885543287,0.08320251169406855,0.9999999999811321,0.04340704340700786,49.298701298701296,334.0366956018519,2
0.3,4,7,10,0.02163140650834317,0.01731575557015047,0.02956216783975346,2.4397877714310807,0.0,0.019314867275315124,0.03571428521508292,0.03773584905589178,0.033898305084171215,2.405844155844156,334.0366956018519,2
0.3,4,7,20,0.030276915683719027,0.02118722285597312,0.05934829059401447,1.2199487658236121,0.0,0.017337493185742816,0.0,0.0,0.0,1.2662337662337662,334.0366956018519,2
0.3,4,7,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8772312093917219,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.3,4,14,0,0.11361997492078031,0.7474489795721647,0.06227341290584055,46.7304587237627,0.0,0.061848359851047675,0.08421052623350653,0.9811320754531863,0.043993231810453476,47.69480519480519,334.0366956018519,2
0.3,4,14,10,0.012196135788701434,0.009185674269535758,0.01845238095169383,2.4111606538054287,0.0,0.012335156145528561,0.03636363586363637,0.03773584905589178,0.03508771929763004,2.321428571428571,334.0366956018519,2
0.3,4,14,20,0.015180265523149966,0.011269841269396674,0.026709401707258107,1.2657716506450316,0.0,0.022796737685036154,0.0,0.0,0.0,1.2662337662337662,334.0366956018519,2
0.3,4,14,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.3,4,21,0,0.11212366841116315,0.7079831932583743,0.06186838021086565,44.686300742912096,0.0,0.06077866860312673,0.08616404299791398,0.9811320754531863,0.04506065857881711,46.51298701298701,334.0366956018519,2
0.3,4,21,10,0.012905899629423451,0.009849354375694843,0.019371597269391725,2.335763688450738,0.0,0.013131446080142349,0.03669724720612744,0.03773584905589178,0.03571428571364796,2.279220779220779,334.0366956018519,2
0.3,4,21,20,0.019245306126263195,0.013720821661517493,0.03861416361116967,1.2050782619545737,0.0,0.021883720734140584,0.0,0.0,0.0,1.224025974025974,334.0366956018519,2
0.3,4,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8476571288584508,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.3,5,0,0,0.11602018790785545,0.8333333333121461,0.0628692628271351,51.18996874575359,0.0,0.06609457539448031,0.0803030302258299,0.9999999999811321,0.04183109707968285,51.24025974025974,328.03668981481485,2
0.3,5,0,10,0.024309653809840532,0.019103055856112206,0.03432471264249145,2.454491348095314,0.0,0.01880086019422595,0.03603603553640128,0.03773584905589178,0.03448275862009513,2.3636363636363633,328.03668981481485,2
0.3,5,0,20,0.02490057164990009,0.017853889522706456,0.04545940170628299,1.2506816263437066,0.0,0.020586679522764682,0.02409638507998259,0.01886792452794589,0.03333333333222222,1.224025974025974,328.03668981481485,2
0.3,5,0,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8772312093917219,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,328.03668981481485,2
0.3,5,7,0,0.11321429873148853,0.7850140055819,0.06161228892959684,49.237977501022776,0.0,0.062406563450331014,0.08333333325334119,0.9999999999811321,0.04347826086952955,49.214285714285715,328.03668981481485,2
0.3,5,7,10,0.02180522884020576,0.01731575557015047,0.03017793138650827,2.4081725368828857,0.0,0.019567482973612774,0.03603603553640128,0.03773584905589178,0.03448275862009513,2.3636363636363633,328.03668981481485,2
0.3,5,7,20,0.030385140794055545,0.02118722285597312,0.06014194138755566,1.2044725753474217,0.0,0.017373087037024833,0.02409638507998259,0.01886792452794589,0.03333333333222222,1.224025974025974,328.03668981481485,2
0.3,5,7,30,0.010809451895756604,0.006516021042428176,0.03333333333,0.8617550189155315,0.0,0.01578114226875514,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,328.03668981481485,2
0.3,5,14,0,0.11377761386432546,0.7474489795721647,0.06236916042024699,46.67004549101761,0.0,0.06193366946083916,0.08434712076106056,0.9811320754531863,0.044067796610132146,47.61038961038961,328.03668981481485,2
0.3,5,14,10,0.012232685497356349,0.009185674269535758,0.018672839505469677,2.379545419257233,0.0,0.012360992299085511,0.03669724720612744,0.03773584905589178,0.03571428571364796,2.279220779220779,328.03668981481485,2
0.3,5,14,20,0.015180265523149966,0.011269841269396674,0.026709401707258107,1.250295460168841,0.0,0.022796737685036154,0.02409638507998259,0.01886792452794589,0.03333333333222222,1.224025974025974,328.03668981481485,2
0.3,5,14,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8463885886554842,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,328.03668981481485,2
0.3,5,21,0,0.11229189482949331,0.7079831932583743,0.06197266558059939,44.62588751016699,0.0,0.06086653472120082,0.08630705385766772,0.9811320754531863,0.045138888888849704,46.42857142857142,328.03668981481485,2
0.3,5,21,10,0.013014269901979916,0.009849354375694843,0.019829472727233222,2.3041484539025423,0.0,0.0132421543103353,0.03703703653652265,0.03773584905589178,0.03636363636297521,2.237012987012987,328.03668981481485,2
0.3,5,21,20,0.019245306126263195,0.013720821661517493,0.03861416361116967,1.1896020714783833,0.0,0.021883720734140584,0.0243902434446758,0.01886792452794589,0.03448275861950059,1.1818181818181817,328.03668981481485,2
0.3,5,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8321809383822601,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,328.03668981481485,2
0.32,1,0,0,0.1144136783913808,0.8333333333121461,0.061918391861112664,51.894256340300075,0.0,0.06498157331398811,0.07963936881897941,0.9999999999811321,0.04147104851326958,51.70454545454545,370.03664351851853,2
0.32,1,0,10,0.02358173721807606,0.019103055856112206,0.03162210338579512,2.65230489643852,0.0,0.018239143124069167,0.03448275812381094,0.03773584905589178,0.03174603174552784,2.5746753246753245,370.03664351851853,2
0.32,1,0,20,0.029458633933524613,0.02118722285597312,0.05359237711828454,1.3553079274067936,0.0,0.016832561422358713,0.0,0.0,0.0,1.3928571428571428,370.03664351851853,2
0.32,1,0,30,0.015330520283013111,0.010387488328250828,0.033670033666598646,0.9084637462894604,0.0,0.024749472020674696,0.05263157852389198,0.03773584905589178,0.08695652173534972,0.8863636363636364,370.03664351851853,2
0.32,1,7,0,0.11407761740187979,0.7850140055819,0.06211695573754394,48.95500465844979,0.0,0.06304696397629474,0.08120035295568943,0.8679245282855109,0.04259259259255316,43.64285714285714,346.03678819444445,2
0.32,1,7,10,0.016741488730202515,0.013982422236883806,0.021337365590714797,2.5318162387243768,0.0,0.02009369623093211,0.03571428521508292,0.03773584905589178,0.033898305084171215,2.405844155844156,346.03678819444445,2
0.32,1,7,20,0.009816207065627467,0.006516021042428176,0.02083333333203125,1.29572842882876,0.0,0.014258879686710297,0.02352941129467129,0.01886792452794589,0.03124999999902344,1.3084415584415583,346.03678819444445,2
0.32,1,7,30,0.010629665597055955,0.006516021042428176,0.03030303030027548,0.893370253463727,0.0,0.01550416120310702,0.0,0.0,0.0,0.9285714285714285,346.03678819444445,2
0.32,1,14,0,0.11609241888092098,0.7474489795721647,0.0637321149561844,45.85158484832174,0.0,0.06371265513934427,0.0797481635883899,0.7169811320619438,0.04222222222217531,36.383116883116884,340.0368344907407,2
0.32,1,14,10,0.012169302607956919,0.009185674269535758,0.01836984733371065,2.4562074562904823,0.0,0.012330065763613056,0.0,0.0,0.0,2.1948051948051948,340.0368344907407,2
0.32,1,14,20,0.010504549100012235,0.006734693877414939,0.024305555553747107,1.282293392367494,0.0,0.014861891616846713,0.0,0.0,0.0,1.2662337662337662,340.0368344907407,2
0.32,1,14,30,0.010020630633086584,0.0057843137253874854,0.037499999995729165,0.8464983488716274,0.0,0.014399332046591386,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.0368344907407,2
0.32,1,21,0,0.1161890038905294,0.7079831932583743,0.0642772242415809,43.30188683356229,0.0,0.06417728984321458,0.07380073788531687,0.5660377358383767,0.039473684210474376,30.81168831168831,340.0368344907407,2
0.32,1,21,10,0.012928962445356759,0.009849354375694843,0.019636015324881805,2.350853712752063,0.0,0.013171301978641149,0.0,0.0,0.0,2.068181818181818,340.0368344907407,2
0.32,1,21,20,0.019284466521776192,0.013720821661517493,0.03908313908003474,1.2200585260397552,0.0,0.02192593315716998,0.0,0.0,0.0,1.1396103896103895,340.0368344907407,2
0.32,1,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.0,0.0,0.0,0.8863636363636364,340.0368344907407,2
0.32,2,0,0,0.11485771172303949,0.8333333333121461,0.06218059923823529,51.6989764038384,0.0,0.0652814261961228,0.08018154303940185,0.9999999999811321,0.04176516942471098,51.324675324675326,346.03678819444445,2
0.32,2,0,10,0.02380740214817627,0.019103055856112206,0.03239267676661573,2.5918916636934193,0.0,0.01844135957189658,0.03508771880009234,0.03773584905589178,0.032786885245364154,2.49025974025974,346.03678819444445,2
0.32,2,0,20,0.016189463371722414,0.010799734527722296,0.033041101053593,1.325624086657379,0.0,0.016251357915639298,0.02352941129467129,0.01886792452794589,0.03124999999902344,1.3084415584415583,346.03678819444445,2
0.32,2,0,30,0.010629665597055955,0.006516021042428176,0.03030303030027548,0.893370253463727,0.0,0.01550416120310702,0.05333333291733334,0.03773584905589178,0.09090909090495868,0.8441558441558441,346.03678819444445,2
0.32,2,7,0,0.11407761740187979,0.7850140055819,0.06211695573754394,48.95500465844979,0.0,0.06304696397629474,0.08120035295568943,0.8679245282855109,0.04259259259255316,43.64285714285714,346.03678819444445,2
0.32,2,7,10,0.016741488730202515,0.013982422236883806,0.021337365590714797,2.5318162387243768,0.0,0.02009369623093211,0.03571428521508292,0.03773584905589178,0.033898305084171215,2.405844155844156,346.03678819444445,2
0.32,2,7,20,0.009816207065627467,0.006516021042428176,0.02083333333203125,1.29572842882876,0.0,0.014258879686710297,0.02352941129467129,0.01886792452794589,0.03124999999902344,1.3084415584415583,346.03678819444445,2
0.32,2,7,30,0.010629665597055955,0.006516021042428176,0.03030303030027548,0.893370253463727,0.0,0.01550416120310702,0.0,0.0,0.0,0.9285714285714285,346.03678819444445,2
0.32,2,14,0,0.11609241888092098,0.7474489795721647,0.0637321149561844,45.85158484832174,0.0,0.06371265513934427,0.0797481635883899,0.7169811320619438,0.04222222222217531,36.383116883116884,340.0368344907407,2
0.32,2,14,10,0.012169302607956919,0.009185674269535758,0.01836984733371065,2.4562074562904823,0.0,0.012330065763613056,0.0,0.0,0.0,2.1948051948051948,340.0368344907407,2
0.32,2,14,20,0.010504549100012235,0.006734693877414939,0.024305555553747107,1.282293392367494,0.0,0.014861891616846713,0.0,0.0,0.0,1.2662337662337662,340.0368344907407,2
0.32,2,14,30,0.010020630633086584,0.0057843137253874854,0.037499999995729165,0.8464983488716274,0.0,0.014399332046591386,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.0368344907407,2
0.32,2,21,0,0.1161890038905294,0.7079831932583743,0.0642772242415809,43.30188683356229,0.0,0.06417728984321458,0.07380073788531687,0.5660377358383767,0.039473684210474376,30.81168831168831,340.0368344907407,2
0.32,2,21,10,0.012928962445356759,0.009849354375694843,0.019636015324881805,2.350853712752063,0.0,0.013171301978641149,0.0,0.0,0.0,2.068181818181818,340.0368344907407,2
0.32,2,21,20,0.019284466521776192,0.013720821661517493,0.03908313908003474,1.2200585260397552,0.0,0.02192593315716998,0.0,0.0,0.0,1.1396103896103895,340.0368344907407,2
0.32,2,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.0,0.0,0.0,0.8863636363636364,340.0368344907407,2
0.32,3,0,0,0.11530556659351358,0.8333333333121461,0.062445272141027346,51.503696467376706,0.0,0.0655843188417336,0.08073114996048536,0.9999999999811321,0.04206349206345868,50.94480519480519,340.03668981481485,2
0.32,3,0,10,0.023938161800658487,0.019103055856112206,0.03289670902464823,2.54651981538861,0.0,0.018513620416586517,0.03539822958978778,0.03773584905589178,0.03333333333277778,2.448051948051948,340.03668981481485,2
0.32,3,0,20,0.020157717288483562,0.013250714919843115,0.043457767719608624,1.29572842882876,0.0,0.014640834230721479,0.0,0.0,0.0,1.3084415584415583,340.03668981481485,2
0.32,3,0,30,0.010629665597055955,0.006516021042428176,0.03030303030027548,0.893370253463727,0.0,0.01550416120310702,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,340.03668981481485,2
0.32,3,7,0,0.11421963552513453,0.7850140055819,0.06220139438489267,48.89459142570468,0.0,0.0631190538613561,0.08134394332343466,0.8679245282855109,0.042671614100145944,43.55844155844156,340.03668981481485,2
0.32,3,7,10,0.016906258010933522,0.013982422236883806,0.021874999999281688,2.5002010041761817,0.0,0.02035190511635566,0.03603603553640128,0.03773584905589178,0.03448275862009513,2.3636363636363633,340.03668981481485,2
0.32,3,7,20,0.009920634803559621,0.006516021042428176,0.021527777776385995,1.2802522383525694,0.0,0.014444662312109802,0.0,0.0,0.0,1.3084415584415583,340.03668981481485,2
0.32,3,7,30,0.010629665597055955,0.006516021042428176,0.03030303030027548,0.893370253463727,0.0,0.01550416120310702,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.03668981481485,2
0.32,3,14,0,0.11615342679897007,0.7474489795721647,0.06376795094993178,45.82278685012483,0.0,0.06371351008942086,0.0798319326677958,0.7169811320619438,0.04226918798660482,36.340909090909086,340.03668981481485,2
0.32,3,14,10,0.012169302607956919,0.009185674269535758,0.01836984733371065,2.4562074562904823,0.0,0.012330065763613056,0.0,0.0,0.0,2.1948051948051948,340.03668981481485,2
0.32,3,14,20,0.010504549100012235,0.006734693877414939,0.024305555553747107,1.282293392367494,0.0,0.014861891616846713,0.0,0.0,0.0,1.2662337662337662,340.03668981481485,2
0.32,3,14,30,0.010020630633086584,0.0057843137253874854,0.037499999995729165,0.8464983488716274,0.0,0.014399332046591386,0.027027026619795485,0.01886792452794589,0.04761904761678005,0.8441558441558441,340.03668981481485,2
0.32,3,21,0,0.11623710393856357,0.7079831932583743,0.064307671202974,43.28767918328907,0.0,0.06418547025264125,0.07389162549356028,0.5660377358383767,0.03952569169955267,30.769480519480517,340.03668981481485,2
0.32,3,21,10,0.012928962445356759,0.009849354375694843,0.019636015324881805,2.350853712752063,0.0,0.013171301978641149,0.0,0.0,0.0,2.068181818181818,340.03668981481485,2
0.32,3,21,20,0.019284466521776192,0.013720821661517493,0.03908313908003474,1.2200585260397552,0.0,0.02192593315716998,0.0,0.0,0.0,1.1396103896103895,340.03668981481485,2
0.32,3,21,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8618647791316748,0.0,0.009555845974139015,0.0,0.0,0.0,0.8863636363636364,340.03668981481485,2
0.32,4,0,0,0.11575729632103837,0.8333333333121461,0.06271244806875094,51.30841653091503,0.0,0.06589030017121476,0.08128834348017308,0.9999999999811321,0.04236610711427469,50.564935064935064,334.0366956018519,2
0.32,4,0,10,0.02417245358206167,0.019103055856112206,0.03374999999885226,2.4861065826435094,0.0,0.018723356247637525,0.03571428521508292,0.03773584905589178,0.033898305084171215,2.405844155844156,334.0366956018519,2
0.32,4,0,20,0.02490057164990009,0.017853889522706456,0.04545940170628299,1.2506816263437066,0.0,0.020586679522764682,0.0,0.0,0.0,1.2662337662337662,334.0366956018519,2
0.32,4,0,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8772312093917219,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.32,4,7,0,0.11436211548729695,0.7850140055819,0.06228613304831631,48.820421579202964,0.0,0.06319151391362901,0.0814880424258752,0.8679245282855109,0.04275092936799001,43.47402597402597,334.0366956018519,2
0.32,4,7,10,0.017126902077006425,0.013982422236883806,0.02261772339559837,2.4397877714310807,0.0,0.02063753157732942,0.03636363586363637,0.03773584905589178,0.03508771929763004,2.321428571428571,334.0366956018519,2
0.32,4,7,20,0.02490057164990009,0.017853889522706456,0.04545940170628299,1.2353151960836593,0.0,0.020586679522764682,0.0,0.0,0.0,1.2662337662337662,334.0366956018519,2
0.32,4,7,30,0.004273504236138506,0.002450980392120819,0.016666666665,0.8772312093917219,0.0,0.009555845974139015,0.05405405364609205,0.03773584905589178,0.0952380952335601,0.801948051948052,334.0366956018519,2
0.32,4,14,0,0.11631050272318681,0.7474489795721647,0.06386331987356443,45.76237361737973,0.0,0.06378913113179267,0.07999999989447756,0.7169811320619438,0.04236343366773427,36.256493506493506,334.0366956018519,2
