event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2022-10-30 22:59:40+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221030T225940Z_v1.0_20250811T015022Z_BROWSE.png,444596224,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-05-10 22:59:37+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230510T225937Z_v1.0_20250811T015022Z_BROWSE.png,432013312,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-04-28 22:59:37+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230428T225937Z_v1.0_20250811T015022Z_BROWSE.png,444596224,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-04-16 22:59:37+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230416T225937Z_v1.0_20250811T015022Z_BROWSE.png,440401920,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-04-04 22:59:36+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230404T225936Z_v1.0_20250811T015022Z_BROWSE.png,457179136,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-03-23 22:59:36+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230323T225936Z_v1.0_20250811T015022Z_BROWSE.png,436207616,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-03-11 22:59:36+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230311T225936Z_v1.0_20250811T015022Z_BROWSE.png,444596224,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2022-12-17 22:59:38+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221217T225938Z_v1.0_20250811T015022Z_BROWSE.png,448790528,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2023-02-27 22:59:36+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20230227T225936Z_v1.0_20250811T015022Z_BROWSE.png,444596224,106,28222.0,ASCENDING,
2023-10-30,"130 Sickler Hill Rd, Luzerne",41.2721,-75.9458,Mine Subsidence,BAMR-reclaimed site following active ground movement.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z,OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z.nc,2022-09-12 22:59:40+00:00,2022-11-11 22:59:39+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z/OPERA_L3_DISP-S1_IW_F28222_VV_20220912T225940Z_20221111T225939Z_v1.0_20250811T015022Z_BROWSE.png,444596224,106,28222.0,ASCENDING,
