event_id,dataset,date,disp_mm,source_file,lat,lon
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,11.146414944767827,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20150317-225900-00077W_00039N-PP-eef8-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,53.36477034572308,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20161001-225900-00077W_00039N-PP-1e87-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,11.54615742930801,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20161013-225900-00077W_00039N-PP-3431-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,-0.5084150390909334,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20161118-225912-00077W_00039N-PP-d56d-v2_0_5.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,-8.95169942936721,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170318-225900-00077W_00039N-PP-091d-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,7.789170169499877,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170330-225900-00077W_00039N-PP-ed77-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,20.637232389758907,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170411-225900-00077W_00039N-PP-247b-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,-9.398300910513331,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170423-225900-00077W_00039N-PP-6554-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,-1.3584373204454265,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170914-225900-00077W_00039N-PP-a46b-v3_0_0.nc,40.0242,-75.6022
2018-03-01_west_whiteland_chester,ARIA_S1_GUNW,2017-10-20,-0.07306364345736653,/scratch/rjn5308/sinkholes/outputs/sinkhole_event_discovery_aria_expand/2018-03-01_west_whiteland_chester/downloads/aria_s1_gunw/S1-GUNW-A-R-106-tops-20171020_20170914-225912-00077W_00039N-PP-d58b-v2_0_5.nc,40.0242,-75.6022
