event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z.nc,2023-11-30 22:59:44+00:00,2024-04-10 22:59:41+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240410T225941Z_v1.0_20250811T165315Z_BROWSE.png,448790528,106,28222.0,ASCENDING,
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z.nc,2023-11-30 22:59:44+00:00,2024-03-29 22:59:41+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240329T225941Z_v1.0_20250811T165315Z_BROWSE.png,436207616,106,28222.0,ASCENDING,
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z.nc,2023-11-30 22:59:44+00:00,2024-03-05 22:59:41+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240305T225941Z_v1.0_20250811T165315Z_BROWSE.png,419430400,106,28222.0,ASCENDING,
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z,OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z.nc,2023-11-30 22:59:44+00:00,2024-03-17 22:59:41+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/OPERA/OPERA_L3_DISP-S1_V1/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z/OPERA_L3_DISP-S1_IW_F28222_VV_20231130T225944Z_20240317T225941Z_v1.0_20250811T165315Z_BROWSE.png,440401920,106,28222.0,ASCENDING,
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_CSLC-S1_T106-225772-IW2_20231224T225952Z_20240505T223559Z_S1A_VV_v1.1,OPERA_L2_CSLC-S1_T106-225772-IW2_20231224T225952Z_20240505T223559Z_S1A_VV_v1.1.h5,2023-12-24 22:59:52+00:00,2023-12-24 22:59:55+00:00,https://datapool.asf.alaska.edu/CSLC/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20231224T225952Z_20240505T223559Z_S1A_VV_v1.1.h5,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20231224T225952Z_20240505T223559Z_S1A_VV_v1.1_BROWSE.png,271822942,106,,ASCENDING,51803.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T060301Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T060301Z_S1A_30_v1.0_VH.tif,2023-12-24 22:59:52+00:00,2023-12-24 22:59:55+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T060301Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T060301Z_S1A_30_v1.0_BROWSE.png,110605,106,,ASCENDING,51803.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T080821Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T080821Z_S1A_30_v1.0_VH.tif,2023-12-24 22:59:52+00:00,2023-12-24 22:59:55+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T080821Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20231224T225952Z_20231225T080821Z_S1A_30_v1.0_BROWSE.png,110605,106,,ASCENDING,51803.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_CSLC-S1_T106-225772-IW2_20240105T225951Z_20240504T010651Z_S1A_VV_v1.1,OPERA_L2_CSLC-S1_T106-225772-IW2_20240105T225951Z_20240504T010651Z_S1A_VV_v1.1.h5,2024-01-05 22:59:51+00:00,2024-01-05 22:59:54+00:00,https://datapool.asf.alaska.edu/CSLC/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240105T225951Z_20240504T010651Z_S1A_VV_v1.1.h5,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240105T225951Z_20240504T010651Z_S1A_VV_v1.1_BROWSE.png,271645243,106,,ASCENDING,51978.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20240105T225951Z_20240107T171145Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20240105T225951Z_20240107T171145Z_S1A_30_v1.0_VH.tif,2024-01-05 22:59:51+00:00,2024-01-05 22:59:54+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240105T225951Z_20240107T171145Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240105T225951Z_20240107T171145Z_S1A_30_v1.0_BROWSE.png,104685,106,,ASCENDING,51978.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_CSLC-S1_T106-225772-IW2_20240117T225950Z_20240504T044145Z_S1A_VV_v1.1,OPERA_L2_CSLC-S1_T106-225772-IW2_20240117T225950Z_20240504T044145Z_S1A_VV_v1.1.h5,2024-01-17 22:59:50+00:00,2024-01-17 22:59:54+00:00,https://datapool.asf.alaska.edu/CSLC/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240117T225950Z_20240504T044145Z_S1A_VV_v1.1.h5,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240117T225950Z_20240504T044145Z_S1A_VV_v1.1_BROWSE.png,271365185,106,,ASCENDING,52153.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20240117T225950Z_20240118T095956Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20240117T225950Z_20240118T095956Z_S1A_30_v1.0_VH.tif,2024-01-17 22:59:50+00:00,2024-01-17 22:59:54+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240117T225950Z_20240118T095956Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240117T225950Z_20240118T095956Z_S1A_30_v1.0_BROWSE.png,110605,106,,ASCENDING,52153.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_CSLC-S1_T106-225772-IW2_20240129T225950Z_20240504T075936Z_S1A_VV_v1.1,OPERA_L2_CSLC-S1_T106-225772-IW2_20240129T225950Z_20240504T075936Z_S1A_VV_v1.1.h5,2024-01-29 22:59:50+00:00,2024-01-29 22:59:53+00:00,https://datapool.asf.alaska.edu/CSLC/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240129T225950Z_20240504T075936Z_S1A_VV_v1.1.h5,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240129T225950Z_20240504T075936Z_S1A_VV_v1.1_BROWSE.png,271824774,106,,ASCENDING,52328.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20240129T225950Z_20240130T101824Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20240129T225950Z_20240130T101824Z_S1A_30_v1.0_VH.tif,2024-01-29 22:59:50+00:00,2024-01-29 22:59:53+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240129T225950Z_20240130T101824Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240129T225950Z_20240130T101824Z_S1A_30_v1.0_BROWSE.png,104685,106,,ASCENDING,52328.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20240210T225950Z_20240211T103105Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20240210T225950Z_20240211T103105Z_S1A_30_v1.0_VH.tif,2024-02-10 22:59:50+00:00,2024-02-10 22:59:53+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240210T225950Z_20240211T103105Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240210T225950Z_20240211T103105Z_S1A_30_v1.0_BROWSE.png,104685,106,,ASCENDING,52503.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_CSLC-S1_T106-225772-IW2_20240210T225950Z_20240504T111935Z_S1A_VV_v1.1,OPERA_L2_CSLC-S1_T106-225772-IW2_20240210T225950Z_20240504T111935Z_S1A_VV_v1.1.h5,2024-02-10 22:59:50+00:00,2024-02-10 22:59:53+00:00,https://datapool.asf.alaska.edu/CSLC/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240210T225950Z_20240504T111935Z_S1A_VV_v1.1.h5,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_CSLC-S1_T106-225772-IW2_20240210T225950Z_20240504T111935Z_S1A_VV_v1.1_BROWSE.png,272095608,106,,ASCENDING,52503.0
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,OPERA_S1_DISP,OPERA_L2_RTC-S1_T106-225772-IW2_20240222T225950Z_20240223T090346Z_S1A_30_v1.0,OPERA_L2_RTC-S1_T106-225772-IW2_20240222T225950Z_20240223T090346Z_S1A_30_v1.0_VH.tif,2024-02-22 22:59:50+00:00,2024-02-22 22:59:53+00:00,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240222T225950Z_20240223T090346Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1_T106-225772-IW2_20240222T225950Z_20240223T090346Z_S1A_30_v1.0_BROWSE.png,104685,106,,ASCENDING,52678.0
