event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230826-225957-00078W_00041N-PP-0008-v3_0_1.png,143826658,106,16420,ASCENDING,"[53028, 50053]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230907-225957-00078W_00041N-PP-433c-v3_0_1.png,142182224,106,16420,ASCENDING,"[53028, 50228]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20230919-225957-00078W_00041N-PP-3a93-v3_0_1.png,144288605,106,16420,ASCENDING,"[53028, 50403]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240210-225957-00078W_00041N-PP-eedd-v3_0_1.png,142405973,106,16420,ASCENDING,"[53028, 52503]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240222-225957-00078W_00041N-PP-7284-v3_0_1.png,143940613,106,16420,ASCENDING,"[53028, 52678]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1,S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1.nc,2024-03-17 22:59:31+00:00,2024-03-17 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1/S1-GUNW-A-R-106-tops-20240317_20240305-225957-00078W_00041N-PP-34e5-v3_0_1.png,142251792,106,16420,ASCENDING,"[53028, 52853]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1.nc,2024-03-29 22:59:06+00:00,2024-03-29 22:59:58+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240222-225932-00077W_00039N-PP-c54b-v3_0_1.png,141665649,106,16419,ASCENDING,"[53203, 52678]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1.nc,2024-03-29 22:59:06+00:00,2024-03-29 22:59:58+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240305-225932-00077W_00039N-PP-2c94-v3_0_1.png,139714132,106,16419,ASCENDING,"[53203, 52853]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1.nc,2024-03-29 22:59:06+00:00,2024-03-29 22:59:58+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240317-225932-00077W_00039N-PP-d08b-v3_0_1.png,137165529,106,16419,ASCENDING,"[53203, 53028]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1.nc,2024-03-29 22:59:31+00:00,2024-03-29 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240317-225957-00078W_00041N-PP-5fe6-v3_0_1.png,139902755,106,16420,ASCENDING,"[53203, 53028]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1.nc,2024-03-29 22:59:31+00:00,2024-03-29 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240305-225957-00078W_00041N-PP-c43d-v3_0_1.png,143155348,106,16420,ASCENDING,"[53203, 52853]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1,S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1.nc,2024-03-29 22:59:31+00:00,2024-03-29 23:00:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1/S1-GUNW-A-R-106-tops-20240329_20240222-225957-00078W_00041N-PP-fc1d-v3_0_1.png,144674300,106,16420,ASCENDING,"[53203, 52678]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1,S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1.nc,2024-04-10 22:59:06+00:00,2024-04-10 22:59:57+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240305-225931-00077W_00039N-PP-3b08-v3_0_1.png,141102226,106,16419,ASCENDING,"[53378, 52853]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1,S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1.nc,2024-04-10 22:59:06+00:00,2024-04-10 22:59:57+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240317-225931-00077W_00039N-PP-e189-v3_0_1.png,141531542,106,16419,ASCENDING,"[53378, 53028]"
2024-12-16,"Park Place, Schuylkill County",40.8354,-76.1558,Mine Subsidence,75x45 ft hole swallowed an in-ground pool; 10 yards from a 2016 event.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1,S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1.nc,2024-04-10 22:59:06+00:00,2024-04-10 22:59:57+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1/S1-GUNW-A-R-106-tops-20240410_20240329-225931-00077W_00039N-PP-8fc9-v3_0_1.png,141660077,106,16419,ASCENDING,"[53378, 53203]"
