dataset,scene_name,start_time,stop_time,url,browse_url,file_name,bytes,path_number,frame_number,flight_direction,orbit
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4,2025-02-09 23:07:52+00:00,2025-02-09 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.iso.xml,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.jpg,S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.iso.xml,59050,4,130,ASCENDING,57826
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4,2025-02-09 23:07:52+00:00,2025-02-09 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.jpg,S1A_IW_GRDH_1SDV_20250209T230752_20250209T230817_057826_0721B0_CAC4.zip,989576339,4,130,ASCENDING,57826
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E,2025-02-21 23:07:48+00:00,2025-02-21 23:08:20+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E.iso.xml,,S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E.iso.xml,41599,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E,2025-02-21 23:07:48+00:00,2025-02-21 23:08:20+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E.zip,,S1A_IW_RAW__0SDV_20250221T230748_20250221T230820_058001_0728CA_894E.zip,1579320524,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893,2025-02-21 23:07:50+00:00,2025-02-21 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893.iso.xml,,S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893.iso.xml,68090,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893,2025-02-21 23:07:50+00:00,2025-02-21 23:08:17+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893.zip,,S1A_IW_SLC__1SDV_20250221T230750_20250221T230817_058001_0728CA_9893.zip,4605092922,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05,2025-02-21 23:07:51+00:00,2025-02-21 23:08:16+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.jpg,S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.zip,980553769,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05,2025-02-21 23:07:51+00:00,2025-02-21 23:08:16+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.iso.xml,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.jpg,S1A_IW_GRDH_1SDV_20250221T230751_20250221T230816_058001_0728CA_8A05.iso.xml,59050,4,130,ASCENDING,58001
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA,2025-03-05 23:07:48+00:00,2025-03-05 23:08:20+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA.zip,,S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA.zip,1672628892,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA,2025-03-05 23:07:48+00:00,2025-03-05 23:08:20+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA.iso.xml,,S1A_IW_RAW__0SDV_20250305T230748_20250305T230820_058176_072FFB_69CA.iso.xml,41599,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08,2025-03-05 23:07:50+00:00,2025-03-05 23:08:17+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08.zip,,S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08.zip,4854716014,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08,2025-03-05 23:07:50+00:00,2025-03-05 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08.iso.xml,,S1A_IW_SLC__1SDV_20250305T230750_20250305T230817_058176_072FFB_4D08.iso.xml,68094,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8,2025-03-05 23:07:51+00:00,2025-03-05 23:08:16+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8.iso.xml,,S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8.iso.xml,59056,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8,2025-03-05 23:07:51+00:00,2025-03-05 23:08:16+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8.jpg,S1A_IW_GRDH_1SDV_20250305T230751_20250305T230816_058176_072FFB_A0B8.zip,1048193991,4,130,ASCENDING,58176
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481,2025-03-17 23:07:48+00:00,2025-03-17 23:08:20+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481.iso.xml,,S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481.iso.xml,41599,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481,2025-03-17 23:07:48+00:00,2025-03-17 23:08:20+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481.zip,,S1A_IW_RAW__0SDV_20250317T230748_20250317T230820_058351_0736E6_F481.zip,1628393029,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638,2025-03-17 23:07:50+00:00,2025-03-17 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638.iso.xml,,S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638.iso.xml,68096,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638,2025-03-17 23:07:50+00:00,2025-03-17 23:08:17+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638.zip,,S1A_IW_SLC__1SDV_20250317T230750_20250317T230817_058351_0736E6_B638.zip,4775351511,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7,2025-03-17 23:07:52+00:00,2025-03-17 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.jpg,S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.zip,1026215505,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7,2025-03-17 23:07:52+00:00,2025-03-17 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.iso.xml,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.jpg,S1A_IW_GRDH_1SDV_20250317T230752_20250317T230817_058351_0736E6_E9B7.iso.xml,59056,4,130,ASCENDING,58351
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B,2025-03-29 23:07:48+00:00,2025-03-29 23:08:21+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B.zip,,S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B.zip,1656194298,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B,2025-03-29 23:07:48+00:00,2025-03-29 23:08:21+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B.iso.xml,,S1A_IW_RAW__0SDV_20250329T230748_20250329T230821_058526_073DE2_C31B.iso.xml,41599,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A,2025-03-29 23:07:51+00:00,2025-03-29 23:08:18+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A.iso.xml,,S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A.iso.xml,68098,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A,2025-03-29 23:07:51+00:00,2025-03-29 23:08:18+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A.zip,,S1A_IW_SLC__1SDV_20250329T230751_20250329T230818_058526_073DE2_7D2A.zip,4820474418,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3,2025-03-29 23:07:52+00:00,2025-03-29 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.iso.xml,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.jpg,S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.iso.xml,59056,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3,2025-03-29 23:07:52+00:00,2025-03-29 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.jpg,S1A_IW_GRDH_1SDV_20250329T230752_20250329T230817_058526_073DE2_20B3.zip,1044521751,4,130,ASCENDING,58526
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8,2025-04-10 23:07:48+00:00,2025-04-10 23:08:21+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8.iso.xml,,S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8.iso.xml,41599,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8,2025-04-10 23:07:48+00:00,2025-04-10 23:08:21+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8.zip,,S1A_IW_RAW__0SDV_20250410T230748_20250410T230821_058701_07450C_7FE8.zip,1671545635,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E,2025-04-10 23:07:51+00:00,2025-04-10 23:08:18+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E.iso.xml,,S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E.iso.xml,68093,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E,2025-04-10 23:07:51+00:00,2025-04-10 23:08:18+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E.zip,,S1A_IW_SLC__1SDV_20250410T230751_20250410T230818_058701_07450C_285E.zip,4845851762,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7,2025-04-10 23:07:52+00:00,2025-04-10 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7.jpg,S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7.zip,1049518762,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7,2025-04-10 23:07:52+00:00,2025-04-10 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7.iso.xml,,S1A_IW_GRDH_1SDV_20250410T230752_20250410T230817_058701_07450C_63F7.iso.xml,59057,4,130,ASCENDING,58701
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287,2025-04-22 23:07:48+00:00,2025-04-22 23:08:21+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287.iso.xml,,S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287.iso.xml,41599,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287,2025-04-22 23:07:48+00:00,2025-04-22 23:08:21+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287.zip,,S1A_IW_RAW__0SDV_20250422T230748_20250422T230821_058876_074C35_D287.zip,1662172746,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181,2025-04-22 23:07:51+00:00,2025-04-22 23:08:18+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181.zip,,S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181.zip,4834346010,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181,2025-04-22 23:07:51+00:00,2025-04-22 23:08:18+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181.iso.xml,,S1A_IW_SLC__1SDV_20250422T230751_20250422T230818_058876_074C35_D181.iso.xml,68093,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331,2025-04-22 23:07:52+00:00,2025-04-22 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331.jpg,S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331.zip,1049795272,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331,2025-04-22 23:07:52+00:00,2025-04-22 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331.iso.xml,,S1A_IW_GRDH_1SDV_20250422T230752_20250422T230817_058876_074C35_7331.iso.xml,59057,4,130,ASCENDING,58876
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951,2025-05-04 23:07:49+00:00,2025-05-04 23:08:21+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951.iso.xml,,S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951.iso.xml,41599,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951,2025-05-04 23:07:49+00:00,2025-05-04 23:08:21+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951.zip,,S1A_IW_RAW__0SDV_20250504T230749_20250504T230821_059051_075335_6951.zip,1684847065,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5,2025-05-04 23:07:51+00:00,2025-05-04 23:08:18+00:00,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5.iso.xml,,S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5.iso.xml,68096,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5,2025-05-04 23:07:51+00:00,2025-05-04 23:08:18+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5.zip,,S1A_IW_SLC__1SDV_20250504T230751_20250504T230818_059051_075335_68C5.zip,4866054420,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999,2025-05-04 23:07:52+00:00,2025-05-04 23:08:17+00:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999.zip,https://datapool.asf.alaska.edu/BROWSE/SA/S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999.jpg,S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999.zip,1057191636,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999,2025-05-04 23:07:52+00:00,2025-05-04 23:08:17+00:00,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999.iso.xml,,S1A_IW_GRDH_1SDV_20250504T230752_20250504T230817_059051_075335_C999.iso.xml,59057,4,130,ASCENDING,59051
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1,2025-05-16 23:07:48+00:00,2025-05-16 23:08:21+00:00,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1.zip,,S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1.zip,1661997152,4,130,ASCENDING,59226
SENTINEL1_SLC,S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1,2025-05-16 23:07:48+00:00,2025-05-16 23:08:21+00:00,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1.iso.xml,,S1A_IW_RAW__0SDV_20250516T230748_20250516T230821_059226_075973_2EE1.iso.xml,41599,4,130,ASCENDING,59226
SENTINEL1_SLC,S1A_IW_SLC__1SDV_20250516T230751_20250516T230818_059226_075973_26EC,2025-05-16 23:07:51+00:00,2025-05-16 23:08:18+00:00,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250516T230751_20250516T230818_059226_075973_26EC.zip,,S1A_IW_SLC__1SDV_20250516T230751_20250516T230818_059226_075973_26EC.zip,4810683895,4,130,ASCENDING,59226
