event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220201-230756-00080W_00040N-PP-d851-v3_0_0.png,102868314,4,497,ASCENDING,"[44701, 41726]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220812-230756-00080W_00040N-PP-9955-v3_0_0.png,104822929,4,497,ASCENDING,"[44701, 44526]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220731-230756-00080W_00040N-PP-7206-v3_0_0.png,105102499,4,497,ASCENDING,"[44701, 44351]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220213-230756-00080W_00040N-PP-9a8a-v3_0_0.png,103196617,4,497,ASCENDING,"[44701, 41901]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220225-230756-00080W_00040N-PP-93bc-v3_0_0.png,102527454,4,497,ASCENDING,"[44701, 42076]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0,S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0.nc,2022-08-24 23:07:30+00:00,2022-08-24 23:08:22+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0/S1-GUNW-A-R-004-tops-20220824_20220719-230756-00080W_00040N-PP-0127-v3_0_0.png,106228567,4,497,ASCENDING,"[44701, 44176]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0,S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0.nc,2022-09-05 23:07:31+00:00,2022-09-05 23:08:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220731-230757-00080W_00040N-PP-52e3-v3_0_0.png,104313317,4,497,ASCENDING,"[44876, 44351]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0,S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0.nc,2022-09-05 23:07:31+00:00,2022-09-05 23:08:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220812-230757-00080W_00040N-PP-bcd6-v3_0_0.png,103692613,4,497,ASCENDING,"[44876, 44526]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0,S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0.nc,2022-09-05 23:07:31+00:00,2022-09-05 23:08:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0/S1-GUNW-A-R-004-tops-20220905_20220824-230757-00080W_00040N-PP-344a-v3_0_0.png,105546489,4,497,ASCENDING,"[44876, 44701]"
2023-08-16,"Eisenhower Parking Deck, Penn State",40.8005,-77.8617,Infrastructure Failure,Caused by water from a failed underground stormwater pipe.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0,S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0.nc,2022-09-17 23:07:31+00:00,2022-09-17 23:08:23+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0/S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0/S1-GUNW-A-R-004-tops-20220917_20220812-230757-00080W_00040N-PP-e630-v3_0_0.png,106428243,4,497,ASCENDING,"[45051, 44526]"
