event_date,location,latitude,longitude,cause,notes,dataset,scene_name,file_name,start_time,stop_time,url,browse_url,bytes,path_number,frame_number,flight_direction,orbit
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0,S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0.nc,2018-07-11 22:58:36+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20171219-225902-00077W_00039N-PP-7b88-v3_0_0.png,103577565,106,16419.0,ASCENDING,"[22753, 19778]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0,S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0.nc,2018-07-11 22:58:36+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20171231-225902-00077W_00039N-PP-96bf-v3_0_0.png,104029338,106,16419.0,ASCENDING,"[22753, 19953]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0,S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0.nc,2018-07-11 22:58:36+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20180112-225902-00077W_00039N-PP-1a72-v3_0_0.png,103781235,106,16419.0,ASCENDING,"[22753, 20128]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0,S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0.nc,2018-07-11 22:58:36+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0/S1-GUNW-A-R-106-tops-20180711_20180605-225902-00077W_00039N-PP-db89-v3_0_0.png,104734075,106,16419.0,ASCENDING,"[22753, 22228]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5,S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5.nc,2018-07-11 22:59:01+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/SENTINEL-1_INTERFEROGRAMS/S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5/S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/SENTINEL-1_INTERFEROGRAMS/S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5/S1-GUNW-A-R-106-tops-20180711_20170809-225914-00077W_00039N-PP-137f-v2_0_5.png,62556004,106,,ASCENDING,"[22753, 17853]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5,S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5.nc,2018-07-11 22:59:01+00:00,2018-07-11 22:59:28+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/SENTINEL-1_INTERFEROGRAMS/S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5/S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/SENTINEL-1_INTERFEROGRAMS/S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5/S1-GUNW-A-R-106-tops-20180711_20180605-225914-00077W_00039N-PP-8c49-v2_0_5.png,63700540,106,,ASCENDING,"[22753, 22228]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0,S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0.nc,2018-07-16 23:06:38+00:00,2018-07-16 23:07:30+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180704-230704-00079W_00039N-PP-1419-v3_0_0.png,103171684,4,496.0,ASCENDING,"[22826, 22651]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0,S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0.nc,2018-07-16 23:06:38+00:00,2018-07-16 23:07:30+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180622-230704-00079W_00039N-PP-f631-v3_0_0.png,103513131,4,496.0,ASCENDING,"[22826, 22476]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0,S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0.nc,2018-07-16 23:06:38+00:00,2018-07-16 23:07:30+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180610-230704-00079W_00039N-PP-3a5c-v3_0_0.png,103541553,4,496.0,ASCENDING,"[22826, 22301]"
2018-07-26,"Codorus Creek, York",39.9634,-76.7305,Karst / Rain,20-ft wide channel wall collapse contributing to sinkhole expansion during heavy rain.,ARIA_S1_GUNW,S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0,S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0.nc,2018-07-16 23:06:38+00:00,2018-07-16 23:07:30+00:00,https://cumulus.asf.earthdatacloud.nasa.gov/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0.nc,https://cumulus.asf.earthdatacloud.nasa.gov/BROWSE/ARIA/ARIA_S1_GUNW/S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0/S1-GUNW-A-R-004-tops-20180716_20180105-230704-00079W_00039N-PP-c3fd-v3_0_0.png,102577813,4,496.0,ASCENDING,"[22826, 20026]"
