threshold,consecutive,min_persistence_days,cooldown_days,selector_score_f1,selector_score_recall,selector_score_precision,selector_false_alarms_per_year,selector_min_recall,selector_std_f1,test_f1,test_recall,test_precision,test_false_alarms_per_year,test_median_lead_days,test_events_with_alert
0.3,1,0,0,0.0021940129125539005,0.4999999995833333,0.0010997238549808953,52.0,0.0,0.0024547994656604305,0.0031080031048951046,0.9999999995,0.0015564202334618239,52.0,370.03664351851853,2
0.3,1,0,10,0.009523809505306124,0.08333333329166666,0.005050505050352005,2.557548291882351,0.0,0.021295885458623137,0.030769230708639055,0.49999999975,0.01587301587276392,2.5128604832424006,370.03664351851853,2
0.3,1,0,20,0.017543859615881813,0.08333333329166666,0.00980392156805075,1.327187114485848,0.0,0.03922926268882508,0.0,0.0,0.0,1.3374902572096647,370.03664351851853,2
0.3,1,0,30,0.025641025593688364,0.08333333329166666,0.01515151515013774,0.8658246617727977,0.0,0.05733507624029909,0.0,0.0,0.0,0.9321901792673422,370.03664351851853,2
0.3,1,7,0,0.0022011892665015553,0.4999999995833333,0.001103326844932692,51.84573577361933,0.0,0.0024603953935956194,0.0031128404638132295,0.9999999995,0.001558846453623103,51.91893998441154,346.03678819444445,2
0.3,1,7,10,0.009803921549596311,0.08333333329166666,0.0052083333331705735,2.473593153429045,0.0,0.021922235030972428,0.031746031683547504,0.49999999975,0.016393442622682077,2.431800467653936,346.03678819444445,2
0.3,1,7,20,0.0,0.0,0.0,1.271977139106064,0.0,0.0,0.058823529297577865,0.49999999975,0.03124999999902344,1.2564302416212003,346.03678819444445,2
0.3,1,7,30,0.0,0.0,0.0,0.8670460040581673,0.0,0.0,0.0,0.0,0.0,0.8916601714731099,346.03678819444445,2
0.3,1,14,0,0.0022057295420387334,0.4999999995833333,0.0011056075208647367,51.74737266928292,0.0,0.00246485808808854,0.003115264794392523,0.9999999995,0.001560062402494883,51.878409976617306,340.0368344907407,2
0.3,1,14,10,0.010101010081420262,0.08333333329166666,0.005376344085848074,2.431019513691226,0.0,0.02258654518346639,0.03225806445265349,0.49999999975,0.01666666666638889,2.3912704598597037,340.0368344907407,2
0.3,1,14,20,0.018518518483539092,0.08333333329166666,0.010416666666015624,1.2432319760325425,0.0,0.04140866617177973,0.0,0.0,0.0,1.2564302416212003,340.0368344907407,2
0.3,1,14,30,0.0,0.0,0.0,0.852907885515481,0.0,0.0,0.08695652157277885,0.49999999975,0.04761904761678005,0.8106001558846454,340.0368344907407,2
0.3,1,21,0,0.00220753893350238,0.4999999995833333,0.0011065152048636265,51.69091215035473,0.0,0.0024656568290599887,0.003115264794392523,0.9999999995,0.001560062402494883,51.878409976617306,340.0368344907407,2
0.3,1,21,10,0.010101010081420262,0.08333333329166666,0.005376344085848074,2.4027892542271307,0.0,0.02258654518346639,0.03225806445265349,0.49999999975,0.01666666666638889,2.3912704598597037,340.0368344907407,2
0.3,1,21,20,0.018518518483539092,0.08333333329166666,0.010416666666015624,1.2432319760325425,0.0,0.04140866617177973,0.0,0.0,0.0,1.2564302416212003,340.0368344907407,2
0.3,1,21,30,0.0,0.0,0.0,0.852907885515481,0.0,0.0,0.08695652157277885,0.49999999975,0.04761904761678005,0.8106001558846454,340.0368344907407,2
0.3,2,0,0,0.002197629344111435,0.4999999995833333,0.0011015410525185654,51.91604486154669,0.0,0.002458848761233319,0.0031128404638132295,0.9999999995,0.001558846453623103,51.91893998441154,346.03678819444445,2
0.3,2,0,10,0.009803921549596311,0.08333333329166666,0.0052083333331705735,2.5014878857283454,0.0,0.021922235030972428,0.031746031683547504,0.49999999975,0.016393442622682077,2.431800467653936,346.03678819444445,2
0.3,2,0,20,0.0,0.0,0.0,1.2998718714053639,0.0,0.0,0.058823529297577865,0.49999999975,0.03124999999902344,1.2564302416212003,346.03678819444445,2
0.3,2,0,30,0.0,0.0,0.0,0.8670460040581673,0.0,0.0,0.0,0.0,0.0,0.8916601714731099,346.03678819444445,2
0.3,2,7,0,0.0022011892665015553,0.4999999995833333,0.001103326844932692,51.84573577361933,0.0,0.0024603953935956194,0.0031128404638132295,0.9999999995,0.001558846453623103,51.91893998441154,346.03678819444445,2
0.3,2,7,10,0.009803921549596311,0.08333333329166666,0.0052083333331705735,2.473593153429045,0.0,0.021922235030972428,0.031746031683547504,0.49999999975,0.016393442622682077,2.431800467653936,346.03678819444445,2
0.3,2,7,20,0.0,0.0,0.0,1.271977139106064,0.0,0.0,0.058823529297577865,0.49999999975,0.03124999999902344,1.2564302416212003,346.03678819444445,2
